0.8628	0.9014243958855489	0.38375630125969273
0.922	0.6361765366818096	0.30740166866939655
0.9497	0.5107608436055444	0.25549715411562457
0.9559	0.43426420507249613	0.22363846646651295
0.9612	0.3816502021113311	0.20223951447354277
0.9692	0.3434434935593529	0.18416898913105817
0.9693	0.31371169759938167	0.171280004305152
0.9739	0.2900294896268816	0.15985897365961918
0.9747	0.27052513485056434	0.15132587277147075
0.975	0.2542740702160449	0.14399688384094853
0.9763	0.24052839294468786	0.1374875148819916
0.979	0.2285582491047098	0.13136606852787758
0.9758	0.2180369997750531	0.12669337784827023
0.9802	0.20883785301613492	0.12197939640960057
0.9809	0.20048967882508958	0.11768829727349882
0.9816	0.1930751336941015	0.11391006500118145
0.9812	0.18622340308613286	0.11049535426730567
0.978	0.18010224173499903	0.10800081405309081
0.9796	0.17436379017829878	0.10549083434289314
0.981	0.16915232392627674	0.10306615695527525
0.9815	0.16426867922108535	0.10074934732627697
0.9745	0.15981341916096548	0.09960718017377729
0.9798	0.15563892097273416	0.09792645644663651
0.9825	0.15171777167685652	0.09612873161252072
0.9785	0.1480947162851151	0.09481685613946624
0.9824	0.1446752175170154	0.09341957500667668
0.9829	0.14150544188169153	0.09189357148371019
0.9804	0.13846377546065283	0.0906812994908974
0.9824	0.13562867223160788	0.08943288531427775
0.9823	0.1328555888879426	0.08831995829044868
0.9845	0.13033510790405964	0.08713410301745896
0.9811	0.1279236217654008	0.0861539151989999
0.9803	0.12559931036596675	0.08545241141995569
0.9803	0.12340534417258657	0.08482302548460023
0.981	0.12128994500016589	0.08414882417781082
0.9817	0.11929313528512664	0.08335923227233506
0.979	0.11738133157390322	0.08292403221615169
0.9816	0.11555928559947969	0.08214006965469424
0.9846	0.11383884340063824	0.08127927790586144
0.9812	0.11217428765718643	0.08062632266427028
